Tanggal,Tweet,Username,Likes,Replies,Retweets
2022-12-30 06:22:07+00:00,idc about blackpink anymore those hags 😷😷 IM SEATED FOR THEEE YGNGG!!,jenratz,1,1,0
2022-12-30 06:34:54+00:00,"@ygent_official We would like to hear the official news and agency's plans regarding JISOO's career as a solo-singer. Please give us a confirmation about her solo music. Fans are already anticipating it for 3 years, and now we need JISOO SOLO UPDATE asap! @BLACKPINK https://t.co/IqLnHfx38c",kjse_37,57,1,8
2022-12-30 14:27:21+00:00,"bonjour je cherche des mutus qui stan : 
- P1harmony 
- Stray kids 
- Ateez
- Nct (127 en particulier)
- Txt
- Seventeen 
- Blackpink 
- Itzy
- Twice
- Ive
- Aespa
- Enhypen",piwon__,125,44,41
2022-12-30 15:07:59+00:00,@kchartsmaster blackpink?? When did that happen,Mama_229,0,0,0
2022-12-30 16:57:15+00:00,yg debuting a new gg which means blackpink will be pushed back even more than they already are,fvjenkim,0,0,0
2022-12-30 09:14:47+00:00,@BLACKPINK JISOO SOLO UPDATE,kjsgae,0,0,0
2022-12-30 07:28:01+00:00,"Yep, stop the chain 👍",dorky_blackpink,0,0,0
2022-12-30 06:25:53+00:00,@PopBase I think in my opinion this all connected to Blackpink's unforeseen change of label. Maybe YG's protecting both girl groups as they will debut a new GG. This may mean that they need to balance both groups by putting BP in Teddy's label he will focus on BP's work,whyjiii3,559,18,36
2022-12-30 11:29:32+00:00,"I'm sorry for the new gg 😥
But we need Jisoo Solo right now
@ygent_official @ygofficialblink @BLACKPINK",mayChichusoo,1,0,0
2022-12-30 06:36:37+00:00,"@ygent_official You will never have another Blackpink, you will never have another Lalisa. You will not have the opportunity to shine outside of your little peninsula again; Let's be honest, bp is the only group that transcended borders, the only one that reached the occident and impacted.",Soler_23P,1,0,0
2022-12-30 23:24:03+00:00,"📊| Total and daily streams on Spotify. (Dec 29) 

@BLACKPINK — 8,940,983,721 (+8,642,426) 🔺[+164,591]
#LISA — 1,067,968,914 (+1,053,242)
#ROSÉ — 495,161,263 (+453,659) 
#JENNIE — 493,475,020 (+330,429)",BPxSpotify,532,3,143
2022-12-30 16:24:13+00:00,"what makes me upset is the fact that this girl group is gonna benefit off of blackpinks album sales money, &amp; world tour money. Blackpink debuted with $5 budget &amp; A MF DREAMMM and yet this new gg is abt to get the most expensive reveal teasers ever. YG makes me sick istg.",aandrewsan,0,0,0
2022-12-30 08:21:23+00:00,Blackpink is their biggest money maker and I doubt YG will set them free like that.,jisooisalone,12,1,0
2022-12-30 10:52:44+00:00,@GakpoxG yeah im OT4 blackpink i love all of them,ch_uuheart,0,1,0
2022-12-30 08:59:39+00:00,"@kizihu @halowivan @peacefulfan98 @ygent_official idts! blackpink’s currently the biggest gg and even if ygngg is successful, they won’t contribute AS much as blackpink idk",lsmpinks_,2,0,0
2022-12-30 08:06:10+00:00,@BBU_BLACKPINK @ygent_official @BLACKPINK mixed emotions for today 😭,gentlemanoban97,10,0,0
2022-12-30 19:45:02+00:00,"@Iesbianlovebot #teddy is rich rich rich. 
he has been the main PD of blackpink's mv 🤔",jarenlyle,0,1,0
2022-12-30 16:50:28+00:00,@thedivestudios LISA BLACKPINK MY QUEEN,ZEESNUSNEWS2,0,0,0
2022-12-30 07:37:16+00:00,You're faves' birthday ain't even trending bc y'all are too focused on blackpink lmao,RYEJILISA,0,0,0
2022-12-30 19:15:15+00:00,@SecBlinken Omg shut down is here🤭 @BLACKPINK,Gusso30648620,0,0,0
2022-12-30 23:05:43+00:00,"1. Blackpink - Shut Down 👑

WHEN WE PULL UP YOU KNOW IT'S A..
https://t.co/req9RwHatl",somianagrande,1,0,0
2022-12-30 19:09:21+00:00,rien compris #BLACKPINK https://t.co/D3x9AuXK9j,_cxli_,0,0,0
2022-12-30 12:48:31+00:00,"@Beca4_BP @emptyspacee__ @BBU_BLACKPINK @BLACKPINK @Ktown4u_com I agree with u,it's really not good at all. We can see the difference between BORN PINK and THE ALBUM.",iloveBPlalisa,1,0,0
2022-12-30 09:22:40+00:00,@BLACKPINK JISOO SOLO UPDATE!!,kim_jisoo_ya,2,0,0
2022-12-30 08:13:06+00:00,@BBU_BLACKPINK @BLACKPINK Wake up blinks and ask for Jisoo solo😑. Y'all twist her words and defend that company. Is it all worth it?? For now ask for JISOO SOLO UPDATE. There's a difference between release and update,EmilyHaanha,2,0,0
2022-12-30 21:46:51+00:00,"BLACKPINK - ‘Shut Down’ M/V views is now 296,212,107.00 as of December 30, 2022 at 04:46PM.

🔗: https://t.co/KRCRFH6r6Y

#SHUTDOWN #BORNPINK #PINKVENOM 
#BLACKPINK
I’m voting for BLACKPINK (@BLACKPINK
) for Favorite K-Pop Artist at the #AMAs
~~ automated tweet ~~",noturfoxy,0,0,0
2022-12-30 13:20:20+00:00,"@soompi YGE use blackpink to promote their new gg, yes Only YGE. I just hope the new gg will be great too 💟",jrjclown,1,0,0
2022-12-30 07:09:13+00:00,Logging on to Facebook and seeing all the talk from BLACKPINK accounts about the new GG gives me cringe 🤢 I still don't understand how I was surviving there,Yuki13_03,0,0,0
2022-12-30 06:35:59+00:00,Why need media play when we have armies obsessed with blackpink 😍,sooyapaved,9,0,0
2022-12-30 07:30:00+00:00,"IKon, BigBang and Blackpink leaving YG. Are they imploding?",Hikkisleno,0,1,0
2022-12-30 06:52:43+00:00,AAAAHHH KAYA PALA SHUT DOWM TITLE BLACKPINK,CanitesIra,0,0,0
2022-12-30 10:31:02+00:00,"Let's go parpadeos

DDU DU DDU DU 2BILLONES
I vote #ShutDown by @BLACKPINK on this year's #BopOfTheYear https://t.co/o7fjxU8il1",Yovi64535589,3,0,2
2022-12-30 10:19:30+00:00,"the chaennie vcr was actually made for me.. like i was screaming at the concert 

BPM ROLL #5 #CHAENNIE #ROSÉ #JENNIE #BLACKPINK https://t.co/HX4HipD3fy",parkjnks,21,0,2
2022-12-30 13:06:39+00:00,@neoboytennie Blackpink are busy girl they always tour or shooting CF,Someblink1,0,0,0
2022-12-30 11:15:37+00:00,eh gente acabou pro blackpink,sabonathe,9,6,0
2022-12-30 16:21:18+00:00,@faeminnie blackpink next !,butjihyo,1,0,0
2022-12-30 15:47:42+00:00,"""generic ass blackpink rejects"" that HUrts stop 😭",kiidcozyboi,2,0,0
2022-12-30 12:32:02+00:00,@BtsArmyGirll_ @luvyxrosie @BRRRRdz @btcriminals @kchartsmaster @BTS_twt @Stray_Kids @pledis_17 @NCTsmtown_DREAM @BLACKPINK @TXT_members @ENHYPEN @IVE_twt @NCTsmtown_127 @RVsmtown Nah not the fake chart,lixilogic,1,0,0
2022-12-30 08:29:42+00:00,first off why were blinks even celebrating and acting like it was true when we all know yg wouldn’t let blackpink out of their company that easily when they are the only ones paying those bills rn,rosebIusher,0,1,0
2022-12-30 08:45:39+00:00,serious question out of all the leaving and switching news today did they only deny blackpink?? 🤔,suzypinks,0,0,0
2022-12-30 07:14:58+00:00,"@ygent_official One thing is for sure. I'm gonna love this ygngg same as my love for blackpink. 

#YG_NEW_GROUP
#YG_NEXT_MOVEMENT",lookatme__00,0,0,0
2022-12-30 23:24:07+00:00,@thedivestudios Blackpink,_yvjii,1,0,0
2022-12-30 11:54:05+00:00,"@blinkrevxlution @chartdata @BLACKPINK Trust me this is not a fake account, I am merely a fan of BTS who do not like to see the boys being dissed for nothing. Nobody uses their real name on twitter, if you do than you are more silly than I thought.",purpleviolet99,0,1,0
2022-12-30 15:52:03+00:00,"Tbh i want new gg x blackpink
We were robbed from 2ne1 x bp they better not rob us this time",AOS21BP,1,0,0
2022-12-30 14:04:13+00:00,blackpink has only TWO ALBUMS with songs no more than 60 songs and ONE variety show despite being almost 7 YEARS in the industry.. now YOU think abt it,L4MEXCUSES,0,2,0
2022-12-30 11:18:44+00:00,"wts lfb blackpink ph

jenchanel FANMADE pc = ₱1 + pf
- piso claim
- must be willing to pay sf (sco) &amp; pf
- rcbyt

reply / dm mine to claim

🏷 jennie japan the album ta https://t.co/pnaDoHbtQQ",minaachuuu,2,1,1
2022-12-30 06:56:40+00:00,@BLACKPINKSTATS5 @BLACKPINK :))) there are a a lot going on between 1 and 2,jujulisee,0,0,0
2022-12-30 15:10:14+00:00,it took less than 12 hours for yge to address the rumors of blackpink leaving and yet they’re still not protecting the girls from quite literally everything else  https://t.co/nHUVjtLoRw,lovetohatemc,29,0,1
2022-12-30 06:18:57+00:00,@Yoshiiology122 honestly at this point I don't care about them like either with this new gg or still with blackpink they'll still hate on trs,sukfim,0,0,0
2022-12-30 11:47:08+00:00,"@godislaIisa @ygent_official You're so quick to dismiss rumours of Blackpink joining THEBLACKLABEL but refuse to update LALISA album sales?
@ygent_official 

UPDATE LALISA ALBUM SALES",MeenaRangmo,0,0,0
2022-12-30 07:45:44+00:00,BLACKPINK ENTERTAINMENT - We Are The Revolution 😌,san_not_sun,1,0,0
2022-12-30 14:05:40+00:00,"@Seoul_Merchant enhypen
blackpink
bts
new jeans
le sserafim
ive
aespa
seventeen
twice
red velvet",Celinee22508921,0,0,0
2022-12-30 08:49:31+00:00,"@PopBase BLACKPINK AIN'T LEAVING YG, that was all a buzz for creating hype for the new GG.",callmeK_okay,8,0,1
2022-12-30 11:40:24+00:00,@KPredictionn  good I would like you to make a prediction about jisoo of blackpink and actor Jung Hae if they will make another drama together   romantic comedy  in the future ?,albaluzdivina,0,0,0
2022-12-30 11:21:25+00:00,Blackpink is not nugu group you think they will disband just bcus ngg debut? keep that in mind they already big now everything they do made so much noise dominate both fashion and music industry. make it make sense,nemesysbeulping,0,0,0
2022-12-30 13:44:44+00:00,@thedivestudios BLACKPINK https://t.co/aBisPTKtts,angelisboo,3,0,0
2022-12-30 14:01:34+00:00,so did Blackpink leave YG or nah? I want them out of that shtty company,ssera_pinks,1,1,0
2022-12-30 21:11:55+00:00,@1045TheBeatNY @AmadaRecords @1DJGridUSA @bgyo_ph @ATEEZofficial @bts_bighit @charlidamelio @BLACKPINK Play @ptgospelspitter #kingdom,sunshinerstoday,2,0,0
2022-12-30 13:18:06+00:00,"Roseanne Park is a BEAUTIFUL DREAM😍😍😍😍

#ROSÉ #BLACKPINK https://t.co/D2N5fCG8eq",Rash_DKWTD,1,0,0
2022-12-30 21:07:04+00:00,blackpink is only moving to the black label so they're not free from yg yet...,ghostyards,0,0,0
2022-12-30 13:27:35+00:00,Yg Entertainment Responds to All Rumors of Blackpink Leaving the Agency for The Black Label https://t.co/ZrW1oYGYmG,moneytradegame,0,0,0
2022-12-30 09:15:07+00:00,@BLACKPINK JISOO SOLO UPDATE,jisoosclarity,0,0,0
2022-12-30 09:51:40+00:00,"Just show it already girl..less promise, more action! free yourself from YG or TBL first @catmeow5555 @BLACKPINK",yadottoday_,0,0,0
2022-12-30 15:58:29+00:00,O blackpink em todo lugar msm https://t.co/gAWd4pU6V4,Lalisvper,474,2,47
2022-12-30 08:15:39+00:00,@BBU_BLACKPINK @BLACKPINK okay,cherriecrumbs,0,0,0
2022-12-30 14:33:34+00:00,"8 Chart-Topping Hits To Add To Your NYE Playlist: Beyoncé, BLACKPINK &amp; More | Billboard News https://t.co/3jWWN4UzF1",akatrollnon,0,0,0
2022-12-30 23:17:15+00:00,@citylivhty blackpink fr over ill cry,lalilacs,0,1,0
2022-12-30 13:19:39+00:00,"BLACKPINK Jisoo Becomes Santa And Gives Cute Christmas Gifts to Her Bodyguards 
https://t.co/YdHdpaZy9F

#BLACKPINK #jisoo #YGEntertainment https://t.co/TRSiHvqlCk",KpopChingu__,4,0,0
2022-12-30 16:46:00+00:00,So instead of milking blackpink’s success yg decided to move them next door and debut a new gg... I don’t understand that company but for sure the new gg is getting the hype,oshine94,2,0,0
2022-12-30 15:20:04+00:00,"besides skz world domination... i want at least one last full-length blackpink album, like plz don't go back into the 2 year hiatus i beg",skzpinkloml,1,0,0
2022-12-30 07:12:41+00:00,"one of that member had drug scandal back then, one of the member left the group, and they’re not YG’s most earned artist in that time. blackpink is doing really fine yall 😭",goatamine,9,0,2
2022-12-30 23:29:54+00:00,@momofobic Blackpink e idle,hsrosieart,1,0,0
2022-12-30 17:23:36+00:00,"@FLiXMiXX @BLINKSTATS @BLACKPINK did i brag about anything?
also does bp have producer? Songwriter? collab artist?
or do bp do all the work by themselves?",aliagsm,1,1,0
2022-12-30 21:58:09+00:00,@yahzZ19 @Sweetjenna9 @BLINKSTATS @BLACKPINK It's now united not united,Saranu85375795,0,0,0
2022-12-30 23:19:09+00:00,@indigoaoty @kchartsmaster @IVE_twt @BLACKPINK @G_I_DLE @aespa_official @NewJeans_ADOR @RVsmtown @JYPETWICE @ITZYofficial @WM_OHMYGIRL @le_sserafim In the unknown  dimension 🤣,Andcale7,0,0,0
2022-12-30 09:16:09+00:00,@BLACKPINK Ah i forgot its friday 😭,Maha49618133,1,0,0
2022-12-30 12:31:11+00:00,"@BLACKPINKSTATS5 @BLACKPINK Blackpink in your area
Twice twice twice
Itzzyyyyy not shy not me",pati_gayatree,0,0,0
2022-12-30 14:05:51+00:00,I want to go BLACKPINK concert next year i hope that sugar daddy help me this,yourllvly,0,3,0
2022-12-30 09:45:19+00:00,"@ygent_official Please YG release LALISA Album Sales and JISOO official solo. Fans are already anticipating it for 3 years. Now we need JISOO SOLO UPDATE asap!
@BLACKPINK @ygofficialblink @ygent_official",blinkxx5,0,0,0
2022-12-30 07:22:15+00:00,𝙅𝙚𝙣𝙣𝙞𝙚✨# Blackpink # Nini # Jennie Kim edit # Credits to the rightful owner ✨ https://t.co/uzOx2vjHN1,Whiteghost_2911,2,0,0
2022-12-30 09:10:00+00:00,Booo @ygofficialblink @BLACKPINK next contract discussion y’all need to move out from @ygent_official,Kimchoonim,0,0,0
2022-12-30 12:14:39+00:00,oh.. we’re about to get a blackpink album every 5 years now,todojirou,3,0,0
2022-12-30 10:39:04+00:00,"-rl Hello pals! Here this v!rgo girl trying her luck to find a lot of friends to mingle with. I put interest on : Blackpink, Sza, Niki, Kdrama, and meme jelek. Don't worry, I'm at my legal age, and I really like to ngetweet gajelas as my copping mechanism. Any volunteer? https://t.co/Fq8Q9vlaCF",ssefnum,0,6,0
2022-12-30 19:35:52+00:00,@QGdoPOP BLACKPINK,Jenchulelichaen,1,0,0
2022-12-30 11:50:45+00:00,@enha_cartph mine blackpink + #EHCPH_YearEndSale,imtatamic,3,1,0
2022-12-30 20:13:33+00:00,"Omg 😅 Cheers Chaelisa 💗

#BLACKPINK  #ROSÉ #LISA #Lisa",Draw_Pink,2,0,0
2022-12-30 08:51:54+00:00,"As if it wasn’t shocking, yall have to remember Blackpink has a game show coming in 2023, they have schedule for September 2023 so if they were leaving that company they wouldn’t had planned scheduled for after the contract",JentleLegend,8,1,0
2022-12-30 06:47:56+00:00,Are they the new blackpink?,wildr0se__,0,0,0
2022-12-30 08:51:57+00:00,"@PopBase Regardless of which agency they are,as long as they remain as 4 and their name is Blackpink,they are still the biggest girl group in the world. 🖤💖",yhengzzzzz,6,0,0
2022-12-30 10:39:05+00:00,"Why are y’all already so hateful and crying kurwa? DID THEY SAY THEY THROWING BLACKPINK AWAY? no. It’s not serious,chill out. You’re behaving as if they said fuck everything and everyone lol. It’s business honey, they need a new gg. How big of an impact does it have on your life?",staroftheunv,0,0,0
2022-12-30 22:55:35+00:00,I really hope the new gg isn’t under Teddy 🫤 he can’t manage Blackpink already so imagine 2 ggs at the same time,1trsrbpeverglow,1,0,0
2022-12-30 15:14:14+00:00,@JingleJinki That is true. But I also hope that having Blackpink under that label doesn't result in Somi being pushed aside even more,hyunjin_royalty,1,1,0
2022-12-30 20:45:19+00:00,@indomilkyourway @BLACKPINK Blackpink😘🖤💗,JeSuisAngelic,0,0,0
2022-12-30 13:27:01+00:00,@KookieLilie1997 @LSMTRENDS Blackpink went through the same situation on their debut and it wasn't their fault. The company has not learned to manage 2 girlgroups. Doing the same with the new group will only make us equal to those we criticize so much. The new group is not to blame. I agree with you!,lalalisa_m2703,0,0,0
2022-12-30 19:21:28+00:00,"Jisoo saying that’s Jennie size cause she’s her Mandu 🥟. 

#Jennie #Jisoo #BLACKPINK #BPM",jessicanguy3n,2,0,1
2022-12-30 09:11:27+00:00,@W0MXN @PopBase Im a fan of blackpink but YG is one of the Big and popular entertainment company in korea before blackpink became famous all over the world. Maybe it's better to say that bigbang and 2ne1 are the one who makes yg (Sorry for my bad English),AcotinaV,6,0,0
2022-12-30 06:28:19+00:00,@ygent_official God bless this new girl group but what about Jisoo’s solo? Hopefully BLACKPINK really transfered to Black Label and debut her solo.,winwin1707,0,0,0
2022-12-30 07:45:39+00:00,"Gold has continued to dominate the market as prices continue to reach record highs.

#RishabhPant #Pele #JummahMubarak #HappyBirthdayTaehyung
#RipLegend #GetWellSoon #AndrewTate #blackpink #RIPKing #thepakistan 

For More Visit: 
https://t.co/xr9yv8q366",thepakistan2021,0,0,0
2022-12-30 21:38:37+00:00,@PresRMofArmy @USEmbassySeoul @SecBlinken @BLACKPINK they probably listened to one of your favs songs and got scared lmao,rosiesarelovely,10,1,0
2022-12-30 06:29:00+00:00,well it was fun while it lasted blackpink about to get the 2ne1 treatment https://t.co/2Uyg3qPq2A,bIinkshire,1,0,0
2022-12-30 09:47:35+00:00,At least yg didn't disband blackpink. But now we all know yg can't handle 2 girl groups at the same time.,autumnlaluna,0,0,0
2022-12-30 11:53:16+00:00,@spotify_data @BTS_twt @Imaginedragons @coldplay @ArcticMonkeys @SUICIDEBOYS @maroon5 @onedirection @QueenWillRock @BLACKPINK @thenbhd BTS SOCIAL DISTANCING AGAIN,btskooookie,1,0,0
2022-12-30 08:10:20+00:00,"📢Please vote for #JISOO as The Most Beautiful KPOP Female Idols 2022
⏳You Can Vote 5X Every Hour 
⌛Voting Ends December 31st
🔗https://t.co/J2oVOXy36x 

#JISOO #BLACKPINK #지수 https://t.co/5amORzWoWx",hypekimjisoo,2,0,2
2022-12-30 07:03:42+00:00,@naecoyksaes That doesn’t mean shit when she is getting the same treatment as blackpink and she’s in a “different” company,cortneylaria,1,0,0
2022-12-30 07:23:33+00:00,yg doing the 2ne1 challenge to blackpink..... might be rlly bad 💀😭,Patelemenup2xyz,0,0,0
2022-12-30 08:09:08+00:00,"YG ""Blackpink, The Black Label? Groundless""

""YG Entertainment membantah keras grup BLACKPINK pergi ke The Black Label.""

📌 https://t.co/ZuvIPj0Qwm

블랙 핑크 로제 #BLACKPINK #로제 #ロゼ #ROSÉ #LISA #JENNIE #JISOO",RaRoseana,3,1,0
2022-12-30 10:39:59+00:00,o blackpink indo p the black label so por causa disso td mundo vamos fingir surpresa,tyunbatu,0,0,0
2022-12-30 06:33:11+00:00,"#JISOO {sooyaaa__) update

#BLACKPINK #BLINKS https://t.co/R3rfapZi0m",MX_BLINK_11,1,0,0
2022-12-30 13:28:24+00:00,"@EjenHaliZum Idk, Blackpink is still ok now but....i heard that Blackpink will renew their contract at the end of 2022 or 2023 i think 😭 (just according to some K-tubers)",jinnisussybaka,1,1,0
2022-12-30 11:53:39+00:00,"@kimmilynn_ @KhloeLovesKpop @jmmarti66775075 @parallax_luffy @PopBase and yet blackpink had 10x the success, y’all can stay bitter about it",jennieITwoman,1,0,1
2022-12-30 22:49:29+00:00,"now burn Betty, burn! #blackpink 🪷",destinysmeatlof,0,0,0
2022-12-30 13:52:06+00:00,"@Seoul_Merchant 1. BTS
2. SVT
3.IKON
4. ENHYPEN
5. TXT
6. TWICE
7. BLACKPINK
8. RV
9. APINK
10. ITZY",gucci_mxn,0,0,0
2022-12-30 08:21:55+00:00,@BBU_BLACKPINK @BLACKPINK Immediately thought about that Jennie photo,anieeshah19,3,0,0
2022-12-30 09:19:26+00:00,@BLACKPINK yes i already watching it,markjohann27,0,0,0
2022-12-30 15:15:52+00:00,"@Seoul_Merchant BLACKPINK
ENHYPEN
TXT 
SEVENTEEN
STRAYKIDS
ITZY 
LESSERAFIM
BTS 
KEP1ER 
EXO",jdtwonuuv,0,0,0
2022-12-30 07:01:56+00:00,"@Maha49618133 @BPGlobalNews @BLACKPINK @ygent_official they did already clearify it.

https://t.co/umE3lZsU9w",MKD4L,0,0,0
2022-12-30 06:24:15+00:00,BLACKPINK chose fire and then YG chose NUCLEAR ATTACK,itsanotherlilly,0,1,0
2022-12-30 13:43:08+00:00,"She came, she saw, she conquered

#LISA #BLACKPINK #LALISA https://t.co/o2sWoQYPTM",lalisafrodite,0,0,0
2022-12-30 11:42:55+00:00,@MTV @BLACKPINK @ivourth You suck at art @MTV never do JISOO's face again,Jisooniexchu,1,0,0
2022-12-30 18:44:28+00:00,Blackpink ✨️ #BLACKPINK #LISA #JENNIE #JISOO #ROSÉ #BLINKS https://t.co/ttg2J7hLmk,bppics93,8,0,0
2022-12-30 10:57:43+00:00,"Blackpink, transferring to TBL is just part of the PR stunt for the new gg",Draeeemmon,0,0,0
2022-12-30 16:02:44+00:00,@lisethovn Kill This Love - BLACKPINK,amordabagizinha,0,0,0
2022-12-30 06:39:55+00:00,@lalisasbank I’d buy a blackpink cover album by him I’m so serious,BLVCKEXO,0,1,0
2022-12-30 08:05:08+00:00,"If Blackpink really is moving to the Black Label, it's really such a fuck you to YG and it's hilarious.",jichuandyou,0,0,0
2022-12-30 07:52:09+00:00,blackpink i fear it’s over for you,motosamii,1,0,0
2022-12-30 14:06:09+00:00,"#Media #Videos #bbnews #billboardnews #newyearseve 8 Chart-Topping Hits To Add To Your NYE Playlist: Beyoncé, BLACKPINK &amp; More | Billboard News https://t.co/8xGK4eH8JP",concert_next,0,0,0
2022-12-30 08:21:03+00:00,@BBU_BLACKPINK @BLACKPINK @THEBLACKLABEL It's funny how fast you respond in this issue @ygent_official but us asking for Jisoo's solo still no update 😬,happypill94,2,0,0
2022-12-30 12:29:45+00:00,OMG WAIT BLACKPINK TOO??,lesbianluffy,0,1,0
2022-12-30 17:35:06+00:00,"블랙핑크 데뷔 친필싸인앨범 양도 
DM 제시 받아요
Blackpink Square One
Blackpink official signed promotional jewel case CD. Very limited, only a few distributed.
Please note that there is a small crack on the back of the CD case. If you have any questions please feel free to ask! https://t.co/NYgTjyFfGh",kinmaneeo,0,1,0
2022-12-30 14:55:14+00:00,"@Seoul_Merchant ENHYPEN
TXT
TREASURE
BLACKPINK
RED VELVET
SEVENTEEN
TWICE
NCT
BTS
G-IDLE",nshmrk_09,0,0,0
2022-12-30 12:34:48+00:00,"Let's protect the new gg. As a long time YG stan, we have failed to protect BLACKPINK from unnecessary hate before.",j___ztme,0,0,0
2022-12-30 07:33:16+00:00,"transisinya kurang ajar banget 🙃
BLACKPINK - Pretty Savage METAL/DJENT COVER/REMIX https://t.co/55oCFZRw4P via @YouTube",jolma_psi,0,0,0
2022-12-30 06:49:07+00:00,"Love TBL but treat Blackpink (if ever), Somi, &amp; Løren right this time 🦖",arielsangat,0,0,0
2022-12-30 07:15:39+00:00,@lyle0_0 BLACKPINK can be able to produce their own though,fornieonly,0,1,0
2022-12-30 12:06:20+00:00,@lmonart_ There's still hope for #BLACKPINK leaving🙏,LISAMEGABLINK,0,0,0
2022-12-30 07:00:25+00:00,I NEED BLACKPINK!!!!,flutterblink,0,0,0
2022-12-30 07:57:51+00:00,I'm 50/50 on Blackpink moving to The Black Label just from seeing how Somi is managed but I'm hoping I'm proved wrong,OhSoChaeyoung,0,0,0
2022-12-30 21:50:08+00:00,"Top 15 most streamed song by Kpop Artist on Spotify of 28 December 2022:

#NewJeans, #JUNGKOOK, #LE_SSERAFIM, #BLACKPINK, #RM, #BTS, #V, #G_I_DLE, #IVE 👏👏 https://t.co/U45gMkg7y7",SerieTV46,104,0,29
2022-12-30 07:11:22+00:00,Idk how I feel about this new yg girl group but then I hear blackpink’s little sister group and it sounds cute,pena0310,0,0,0
2022-12-30 17:17:38+00:00,I vote for #ShutDown by @BLACKPINK for #BopOfTheYear https://t.co/uLcdar3I8c,worthlessblink,0,1,0
2022-12-30 23:29:07+00:00,@indigoaoty @yerkovalgut @kchartsmaster @IVE_twt @BLACKPINK @G_I_DLE @aespa_official @NewJeans_ADOR @RVsmtown @JYPETWICE @ITZYofficial @WM_OHMYGIRL @le_sserafim NOT ANOTHER WHITE TWINK USING THOSE BASIC IG FILTERS 💀💀💀,endedyourfavz,0,0,0
2022-12-30 11:32:00+00:00,Hayuks di take ka lightstick nct dan lightstick blackpink nya😊 https://t.co/qRBX755utf,EketriU,0,0,0
2022-12-30 09:17:18+00:00,"Lisa still remembers lol 🤣
#BLACKPINK #BORN_PINK_MEMORIES

https://t.co/iymZpc4oGN",eminem712178,0,0,0
2022-12-30 12:30:38+00:00,Blackpink👍🏽,sapphirejkprtt,0,0,0
2022-12-30 08:34:41+00:00,"Shittiest KPOP company # 1 is definitely @ygent_official  no questions ask, very obvious👿 
#BLACKPINK should not renew their contract next year🥺🙏 I'll be so much happy ❤️

Am I right 👸 #LISA ? https://t.co/ulg39mZS9N",LISAMEGABLINK,0,0,0
2022-12-30 06:35:10+00:00,Las amo blackpink en ustedes confio https://t.co/xVOuv1pSBU,Pinksmyhomee,0,0,0
2022-12-30 07:10:49+00:00,"@beombaclat Apparently there is going to be a record label called 'The Black Label' which is a parent company of YG Entertainment, I heard Blackpink is apart of them now. Don't know about the other kpop bands.",myramglina,1,0,0
2022-12-30 11:44:18+00:00,"Year-end Sale‼️

wts lfb blackpink unsealed album ph

⤷ 380php
⤷ dm or reply to claim 

mod:sco
mop:gcash
dop:350 payo/ week reserve

wts lfb blackpink ph pc jennie lisa born pink digipack ktown4u album https://t.co/O76DZXWXtU",giantbabytiger0,1,1,3
2022-12-30 11:47:39+00:00,"[B.P.M ROLL #5] ROSÉ AND HER OWN WORLD 🌹🔥🌏

#BLACKPINK https://t.co/qIHtfxUQFZ",woshikyeom,0,0,0
2022-12-30 20:34:13+00:00,@Kpop_Herald @BLACKPINK @THEBLACKLABEL Really?,Danagul45100001,0,0,0
2022-12-30 15:00:39+00:00,How You Like That 【BLACKPINK】 Cover by A-YEON https://t.co/gLwj6YQHCD @YouTubeより,Ochiai_H,0,1,0
2022-12-30 06:55:33+00:00,"well, BLACKPINK will always have this so... https://t.co/iDlCYbMShJ",eLOUsiv2,0,1,0
2022-12-30 07:55:35+00:00,"@Kpop_Herald @BLACKPINK @THEBLACKLABEL whether you like it or not Teddy always have taken good care of the pinks, he listened to them and to what they asked, he knows them really well, it’s perfect for them to leave YG to join his agency",madoflisa,0,1,0
2022-12-30 11:06:30+00:00,"Oh please with don't fought with midzy if you're fandom will not teaming up with blinks,you guys teaming up with blinks just to bash TWICE,midzy always kisses the asses of blinks like they didn't bash itzy and didn't degrading down itzy for copying kuno the Blackpink 😑💀🥴",Sanattang18,0,0,0
2022-12-30 07:09:23+00:00,still using Blackpink for clout @ygent_official,hershoppa,0,0,0
2022-12-30 08:21:49+00:00,Blackpink leaving from Sand to water,VOLLEYENJOYER,0,0,0
2022-12-30 07:36:50+00:00,so does yg have this attention hunger with girl group debuts or what.. cause this reminds me of what happened with blackpink and 2ne1,HYUN3PRNT,0,0,0
2022-12-30 10:55:02+00:00,"Our Crackheads 

#BLACKPINK #Jisoo #Jennie #Rosé #Lisa https://t.co/Tht0fUF2pF",Jeny66549689,0,0,0
2022-12-30 06:52:03+00:00,@kchartsmaster What is blackpink too?,hwangpieces,0,1,0
2022-12-30 19:12:45+00:00,"@laliceee0327__ @LSMTRENDS I just don't get it people really expecting YG and the new group will definitely use BLACKPINK name for clout, u said focus on bp but keep assuming things wow the duality",nicesueyoon,0,1,0
2022-12-30 06:40:58+00:00,"Wait so much happening 😶
@ygent_official sudden announcement of New girl group... iKON leaving YG... BLACKPINK rumoured to move to @THEBLACKLABEL 🙄🤧",Jenejane_Bpstan,2,0,0
