Tanggal,Tweet,Username,Likes,Replies,Retweets,Sentimen,Sentimen Label
2022-12-30 20:07:07+00:00,301222 jisoo x dior beauty para la revista marie claire korea blackpink httpstcobligfbphaq,BLACKPINKMED,5.0,0.0,1.0,0.0,netral
2022-12-30 21:16:24+00:00,imhrve id say yge meltdown certainly eye catching medium pounce punchline needed gain upper hand survival bid im seeing desperation huge gamble matter come blackpink ok tour net 100m,ku_kuq,3.0,0.0,0.0,0.28571428571428575,positif
2022-12-30 10:45:01+00:00,blackpink moving black label like toothpick change everything,HR1ZN,0.0,0.0,0.0,-0.16666666666666666,negatif
2022-12-30 13:37:07+00:00,leey0ngbk_ 3 en tout 1 de blackpink 1 de boyz et 1 de treasure,linniejunnie,1.0,0.0,0.0,0.0,netral
2022-12-30 12:06:53+00:00,cloutnewsmedia blackpink ohh noo,TrixieF8,1.0,0.0,0.0,0.0,netral
2022-12-30 11:46:08+00:00,yg entertainment go eff hope yall rot leave blackpink alone absolute dumbass one group keeping company afloat dont know manage better better stop debuting group dont know one,LuRMk9,0.0,0.0,1.0,0.3,positif
2022-12-30 09:50:20+00:00,bornpinkmemories roll 5 httpstcop2w4dm1vbm blackpink blackpink httpstcoapofasynbd,BLINKSTATS,143.0,1.0,31.0,0.0,netral
2022-12-30 08:11:40+00:00,sooyasluvs imhrve basically news ikon blackpink leaving yge came today literally everyone tuned plan worked got attention used spotlight introduce yg new girl group strongly denied bp gon na sign tbl,Jessjam49998684,3.0,0.0,0.0,0.2848484848484848,positif
2022-12-30 16:55:13+00:00,yg entertainment going karma coming need blackpink leave feel sad new girl though,Castorenalex,0.0,0.0,0.0,-0.18181818181818182,negatif
2022-12-30 09:19:32+00:00,moon sua supposed blackpink hello,wvmutititi,0.0,0.0,0.0,0.0,netral
2022-12-30 07:30:34+00:00,itzypinkstwice feel like blackpink getting comeback little bit better treatment somi feel bad somi see,FAIRYTALEPRTALS,2.0,0.0,0.0,-0.12916666666666662,negatif
2022-12-30 09:38:55+00:00,rosiesarelovely blackpinkstats5 blackpink stan ive,girlbossivestan,2.0,0.0,0.0,0.0,netral
2022-12-30 10:51:10+00:00,girl0vesick blackpink literally keeping light yge,veteranblink,36.0,0.0,0.0,0.4,positif
2022-12-30 08:34:02+00:00,treat u better babe blackpink,lsmnbksg,0.0,0.0,0.0,0.5,positif
2022-12-30 07:44:37+00:00,_naruto_fan_pr still ygs subsidiary fine couldnt imagine blackpink join company,pizzapinks,0.0,1.0,0.0,0.4166666666666667,positif
2022-12-30 21:48:09+00:00,bought blackpink album wan na see pull,twiqup,0.0,2.0,0.0,-0.2,negatif
2022-12-30 22:53:19+00:00,kchartsmaster bts_twt yg_globalvip pledis_17 nctsmtown_dream weareoneexo nctsmtown_127 txt_members yginnercircle officialmonstax stray_kids blackpink,upnomorebytwice,0.0,0.0,0.0,0.0,netral
2022-12-30 06:48:18+00:00,njjwijalh teddy biggest producer blackpink tbl dumbo also blackpink money hire producer want,lamia_noha,0.0,1.0,0.0,0.0,netral
2022-12-30 10:08:19+00:00,ikon blackpink superm,rovymina,0.0,0.0,0.0,0.0,netral
2022-12-30 06:19:48+00:00,sonicsuperdash warmjunkyu there still blackpink,jisoosayang,0.0,1.0,0.0,0.0,netral
2022-12-30 07:31:08+00:00,hate new gg cant yg keep blackpink debut new gg,pizzapinks,2.0,1.0,0.0,-0.17575757575757578,negatif
2022-12-30 21:07:58+00:00,billboard born pink blackpink,GhoulPinks,1.0,0.0,0.0,-0.1,negatif
2022-12-30 09:24:15+00:00,bajingloeh blackpink,zsebats,0.0,1.0,0.0,0.0,netral
2022-12-30 07:26:27+00:00,ygent_official 7 7 ikon ygfamily ygngg blackpink httpstcozrjalswg2b,jisoo_arnault,4.0,0.0,1.0,0.0,netral
2022-12-30 21:00:14+00:00,ygent_official blackpinkgtgtgtgtgtgtgtgtgtgtgtgt debut baby monster want pink,jenn_sm0ke,1.0,0.0,0.0,-0.1,negatif
2022-12-30 08:38:22+00:00,blackpink jennie trending tiktok edit reaction v2funreacts blackpink jinnie tiktok edits httpstcoow6mwblmye,StaffMuntazhar,0.0,0.0,0.0,0.0,netral
2022-12-30 06:42:55+00:00,need blackpink start label make comeback somi,taylenolivpink,2.0,0.0,0.0,0.0,netral
2022-12-30 15:33:47+00:00,seoul_merchant borahae horanghae bts enhypen svt txt twice blackpink le sserafim super junior red velvet exo,boksprecious,0.0,0.0,0.0,0.16666666666666666,positif
2022-12-30 07:43:05+00:00,discus number buzzword popular throughout course year rishabhpant pele jummahmubarak happybirthdaytaehyung riplegend getwellsoon andrewtate blackpink ripking thepakistan visit httpstcorbtshqsxra,thepakistan2021,0.0,0.0,0.0,0.6,positif
2022-12-30 10:14:38+00:00,rts running token stan ygngg hate blackpink httpstcof4uxym7o81,blinkinluv45,1.0,0.0,0.0,-0.8,negatif
2022-12-30 10:26:55+00:00,blackpink hag stan always trying hard insert every blackpink business girl hag left scandal meanwhile blackpink literally busy next year amp left still making money shut support hag silently,chulvly,1.0,0.0,0.0,-0.03194444444444445,negatif
2022-12-30 09:18:08+00:00,blackpink bpm roll 5 httpstcotx2iyqa8nh via youtube,xxlibangs,0.0,0.0,0.0,0.0,netral
2022-12-30 08:38:25+00:00,hot blackpink leave yg agency amp response ikon taeyang daesung left yg httpstcoazfgrtoaxk,StaffMuntazhar,0.0,0.0,0.0,0.125,positif
2022-12-30 22:41:06+00:00,ciudadkpop shut de blackpink httpstco2h7xpxdgpg,COLOMBIAJENNIE,4.0,0.0,0.0,0.0,netral
2022-12-30 08:49:23+00:00,pjsdiorz blackpink,jn_pxnk,1.0,1.0,0.0,0.0,netral
2022-12-30 10:07:01+00:00,sweetest girl ever jennie lisa jenlisa chaesoo jisoo rosé blackpink httpstcoo8p7uugl3i,MnoLalisa,93.0,0.0,18.0,0.0,netral
2022-12-30 06:48:09+00:00,twcxsvt soompi want blackpink leave ot4 find another agency sm desperate get blackpink,Maha49618133,2.0,3.0,0.0,-0.6,negatif
2022-12-30 14:16:46+00:00,seoul_merchant bts stray kid enhypen treasure seventeen blackpink twice aespa itzy nmixx,leeminhoskz_,0.0,0.0,0.0,0.0,netral
2022-12-30 08:33:11+00:00,blackpink sure moving label,peachysung,0.0,0.0,0.0,0.5,positif
2022-12-30 09:41:59+00:00,obvious announce soon since half artist left year blackpink gon na busy tour next couple month,chaeyoonna,0.0,0.0,0.0,-0.01333333333333333,negatif
2022-12-30 22:51:29+00:00,barely promote blackpink,JordanNorman93,0.0,0.0,0.0,0.05,positif
2022-12-30 10:07:25+00:00,way watched blackpink live disbandment life crazy,yurinatorz,0.0,0.0,0.0,-0.2318181818181818,negatif
2022-12-30 14:16:11+00:00,seoul_merchant svt enha bts twice blackpink exo nct txt red velvet itzy,heecapsule,0.0,0.0,0.0,0.0,netral
2022-12-30 08:20:14+00:00,dreamiesftw bbu_blackpink blackpink also mentioned there underground bridge old yg bldg new one,allen_SJH14,1.0,0.0,0.0,0.11818181818181818,positif
2022-12-30 06:59:20+00:00,2ne1fication blackpink,_gyuism,0.0,0.0,0.0,0.0,netral
2022-12-30 06:19:16+00:00,wysparks blackpink def leaving,soocartz,1.0,0.0,0.0,0.0,netral
2022-12-30 08:39:02+00:00,need blackpink entertainment,GrayManoban,3.0,0.0,0.0,0.0,netral
2022-12-30 21:41:59+00:00,blackpinks jisoo x dior beauty marie claire korea january 2023 issue dior marieclaire 블랙핑크 지수 httpstcoofauprvmpd,ryuenhrmt,4.0,0.0,0.0,0.0,netral
2022-12-30 11:50:38+00:00,rt cloutnewsmedia 7 member ygngg reportedly present blackpinks born pink concert seoul back october ygngg blac,marklde,0.0,0.0,0.0,-0.03333333333333333,negatif
2022-12-30 17:43:48+00:00,hello bnstwt im lexie amp im looking filo bns moot sheher 22 amp new bns twt mainly red velvet aespa amp blackpink also open gg amp bg new collector pls help rt thank youuuu lf bns mutuals moot ph red velvet aespa blackpink gg httpstcobr4kjftows,lexireveluvcart,5.0,0.0,0.0,0.05454545454545454,positif
2022-12-30 06:46:36+00:00,kpop_herald blackpink theblacklabel say though movie believable far fetched feel like girl looked teddy yg ceo hoping sign girl active wishful think since still waiting somis comeback,blairandherwit,1.0,0.0,1.0,0.15555555555555556,positif
2022-12-30 14:47:37+00:00,sambiink minik00o spotify_data chartsblackpink bts_twt imaginedragons coldplay arcticmonkeys suicideboys maroon5 onedirection queenwillrock blackpink thenbhd applies every artist,jimminhoe,2.0,0.0,0.0,0.0,netral
2022-12-30 14:45:47+00:00,seoul_merchant seventeen bts enhypen txt le sserafim new jean girl generation red velvet stray kid blackpink pa experience din po masurprise,Mrsbc7,0.0,0.0,0.0,0.06818181818181818,positif
2022-12-30 18:07:38+00:00,allkpop leaving ygs shit company coz dont forget blacklabel still part yge blackpink still world tour yg think going believe fooled,shxxbixroxx131,2.0,0.0,0.0,-0.2,negatif
2022-12-30 09:37:22+00:00,blackpink move black label say korean herald yg ap say true ygent_official theblacklabel blackpink,CamillaFuhr,0.0,0.0,0.0,0.09166666666666666,positif
2022-12-30 16:53:25+00:00,221230 bpm roll 5 blackpink bornpink bpm httpstcoeg8pqvxo3s,Danagul45100001,0.0,0.0,0.0,0.0,netral
2022-12-30 07:03:28+00:00,funniest fucking day app like blackpink entertainment trending wan na see yg burn bad httpstcowki8ijdnpd,fletchersrosie,1.0,0.0,0.0,-0.5,negatif
2022-12-30 06:54:05+00:00,lalisaforever3 viona_caca godislaiisa ygent_official guy hypocritical way say bp sale finance debut new group bigbang 2ne1 fan said thing blackpink angry see use card httpstco760tmkc2pv,fetishlipa,0.0,1.0,0.0,-0.18181818181818182,negatif
2022-12-30 12:15:44+00:00,ygent_official wheres jisoo solo update waiting news promise jisoo solo fan already anticipating release music excited jisoo please give u confirmation jisoo solo coming ygent_official ygofficialblink blackpink,kjsmisskorea,0.0,0.0,0.0,0.375,positif
2022-12-30 20:07:18+00:00,popbase started album similar genre like rosalia v bad bunny weeknd v sza twice v blackpink otherwise apple v orange popularity contest,mikeybelowkey,0.0,0.0,0.0,-0.3499999999999999,negatif
2022-12-30 12:48:47+00:00,debuting another gg giving solo jisoo yet people still audacity say blackpink arent mistreated,JlSOOSVENOM,4.0,0.0,0.0,0.0,netral
2022-12-30 06:20:21+00:00,blackpink exactly,heavnzine,1.0,0.0,0.0,0.25,positif
2022-12-30 20:58:11+00:00,burnitofficial1 done blackpink httpstcousy0iogask,Cranber64141456,0.0,0.0,0.0,0.0,netral
2022-12-30 15:22:52+00:00,jennie told trust medium im believing blackpink leaving yg lmaoo,jichuussuns,0.0,0.0,0.0,0.0,netral
2022-12-30 08:14:23+00:00,like 56 hour since ikon left rumor blackpink moving tbl yall fast holy sht,sync_pinks,0.0,0.0,0.0,0.1,positif
2022-12-30 07:44:54+00:00,kim_jisoo_ya newsjisoo ygent_official blackpink isnt label change already effect im quite confused lol,teupink1,0.0,1.0,0.0,0.2,positif
2022-12-30 19:43:11+00:00,playing 420smokeradio dj snake ozuna megan thee stallion lisa blackpink sg home voice future keep blazin 420smokeradio httpstcovxeusovj9h,42OSMOKERADIO,0.0,0.0,0.0,0.0,netral
2022-12-30 07:20:37+00:00,hagan blackpink entertainment mjr,rosittafrsita,3.0,0.0,0.0,0.0,netral
2022-12-30 08:43:12+00:00,blackpink sont partis let goooooo,qashino,0.0,1.0,0.0,0.0,netral
2022-12-30 10:47:47+00:00,blackpink bpm roll 5 httpstcoqpnrvnrqzg ผาน youtube,_cCielBleu,0.0,0.0,0.0,0.0,netral
2022-12-30 10:21:35+00:00,laliceupdates blackpink ethernal im gon na cry,Itgirllalisaa,0.0,0.0,0.0,0.0,netral
2022-12-30 22:38:53+00:00,blackpink kll love httpstcoylfg1ssx54,hyeinssss,1.0,1.0,0.0,0.5,positif
2022-12-30 06:50:29+00:00,blackpink hello,pinkvantes,0.0,0.0,0.0,0.0,netral
2022-12-30 06:41:31+00:00,cherienya_m16 ariefmaarifii sumpriiit blackpink oooiiiyyy httpstcot9wh8nunpk,VictoriaDanzG,0.0,0.0,0.0,0.0,netral
2022-12-30 07:44:48+00:00,im saying hate towards blackpink blackjack justified yg literally called blackpink pretty version 2ne1 debuted idk bad blackjack blink fight comment,hccjss,0.0,1.0,0.0,-0.21249999999999997,negatif
2022-12-30 09:30:20+00:00,new yggg going million seller time hoping great success jennie leave nasty company peace le rely blackpink better hoping hit hit peaceful exit decides go,Vjenniexo1,1.0,0.0,0.0,0.1643939393939394,positif
2022-12-30 14:07:17+00:00,fairysiick hater isnt thing cant fking stand blackpink,aetherealdodo,0.0,1.0,0.0,0.0,netral
2022-12-30 15:32:47+00:00,seoul_merchant 1 seventeen 2 itzy 3 bts 4 le sserafim 5 newjeans 6 gidle 7 day6 8 mamamoo 9 twice 10 blackpink,palrangha8,0.0,0.0,0.0,0.0,netral
2022-12-30 08:12:01+00:00,bbu_blackpink ygent_official blackpink want attention,Sxy_Pretty,0.0,0.0,0.0,0.0,netral
2022-12-30 09:51:11+00:00,bbu_blackpink blackpink strongly denied,adobongblinker,0.0,0.0,0.0,0.4333333333333333,positif
2022-12-30 17:05:30+00:00,readypinks blackpink yeah korean award isnt attendance based rigged,BP_AWARDS,15.0,1.0,0.0,0.0,netral
2022-12-30 15:35:13+00:00,seoul_merchant seventeen enhypen bts txt le sserafim new jean blackpink twice kep1er girl generation sana mapili claiming,_cheolttattu,0.0,0.0,0.0,0.13636363636363635,positif
2022-12-30 06:59:34+00:00,multistan1327 blackpink taeyong moved tbl nothing changed lol,FCBtaewonyy,0.0,0.0,0.0,0.8,positif
2022-12-30 09:24:30+00:00,roseyposieloops successful next blackpink,Kimosen6,29.0,0.0,0.0,0.375,positif
2022-12-30 08:20:21+00:00,made announcement new gg first denying news abt blackpink yg u smart mf,softyjnk,0.0,0.0,0.0,0.2002164502164502,positif
2022-12-30 15:50:24+00:00,ayo blackpink next let,pxstxl__,0.0,0.0,0.0,0.0,netral
2022-12-30 07:09:37+00:00,whistle supremacy hope news true think bp x teddy best synergy come music hopefully freedom tbl x blackpink trust,damraridam,0.0,0.0,0.0,0.675,positif
2022-12-30 16:01:44+00:00,funniest day thoikon left daesung taeyang n top left n blackpink runored6to leaving happening revealed ygngg teaser yg unserious company ever,joemin99,0.0,0.0,0.0,0.16666666666666666,positif
2022-12-30 10:53:34+00:00,r tee think stop making beat thats sound like blackpink song rapper,wyssii,3.0,0.0,0.0,0.4,positif
2022-12-30 06:54:24+00:00,blackpink gon na use old dance practice room,lowrapperjisoo,0.0,0.0,0.0,0.1,positif
2022-12-30 07:28:45+00:00,srsly think black label handling jisoos solo debut would better epic theblacklabel blackpink,elisebalagot,0.0,0.0,0.0,0.14444444444444446,positif
2022-12-30 15:58:18+00:00,care blackpink,byulsoongi,0.0,0.0,0.0,0.0,netral
2022-12-30 15:33:48+00:00,maybeifyoustan3 blackpink love clubbing blink people blackpink 00000000000 daesang blink new still baby understand bp went clubbing n drunk,7ordinarykings,0.0,0.0,0.0,0.04545454545454545,positif
2022-12-30 07:42:39+00:00,moot jumping stanning new yg girlgroup already lmao didnt learn anything stanning blackpink,mygrosie,10.0,1.0,1.0,0.36818181818181817,positif
2022-12-30 19:48:42+00:00,yellsgarden kk blackpink area,siIvasantos,0.0,0.0,0.0,0.0,netral
2022-12-30 07:11:17+00:00,teddy giving blackpink girl xoxo treatment nooooooo song ass,Iaburizaki,0.0,0.0,0.0,0.0,netral
2022-12-30 16:05:28+00:00,blackpink httpstcogxxjkmjwnf,FabeTony,0.0,0.0,0.0,0.0,netral
2022-12-30 12:44:45+00:00,indigoisherebit kchartsmaster blackpink literally pak debut song ofc yall bring daesang 3 nugus vma didnt think,soyasgal,3.0,2.0,0.0,0.0,netral
2022-12-30 06:36:21+00:00,blackpink fade oblivion join hybe please,zez9d,0.0,1.0,0.0,0.0,netral
2022-12-30 22:20:29+00:00,rmremojk pinksvenomm kchartsmaster _iuofficial limyoungwoong bts_twt ive_twt blackpink g_i_dle aespa_official newjeans_ador taeyeonsmtown yg_globalvip talk blackpink blink talked twice,azslrtc_021,6.0,3.0,0.0,0.0,netral
2022-12-30 13:28:54+00:00,blackpinkentertainment blackpinkleaveyg blackpink blink blackpink leave please blackpink entertainment blackpink freedom httpstcouwgbpwjoui,Prrety4,0.0,0.0,0.0,0.0,netral
2022-12-30 08:10:30+00:00,hero fridaymorning fridayfeeling daily quordle 340 grealish nascimento mayfly josh rock happy new year julia ross smith logan paul escape victory clayton goat caicedo leeds happy birthday lily greatest halazia blackpink alamobowl worthy dobbs pele httpstco39wmdx8iny,pantun_kito,1.0,0.0,1.0,0.5116161616161616,positif
2022-12-30 08:34:38+00:00,oh come got hope nothing blackpink ygentertainment httpstcowvawx4dvlm,Daisy9318,0.0,0.0,0.0,0.0,netral
2022-12-30 07:21:44+00:00,pinkiovesick hope blink dont like blackjack n start hating let show love blackpink sister,sobetterbe,3.0,0.0,0.0,0.5,positif
2022-12-30 14:04:53+00:00,blackpink_r0ses hii rose flower favourite,srijasa28859602,0.0,0.0,0.0,0.6,positif
2022-12-30 14:55:22+00:00,kimjisoovt jichu_charts lady jisoo beautiful woman world jisoo jisooxdior diorbeauty ladydior jisooactress jisoolove jisoolovetour bornpink blackpink pinkvenom httpstcoldgg3kem6j,MandyThorner,6.0,0.0,4.0,0.85,positif
2022-12-30 10:03:45+00:00,minsebornblonk blackpink thai blink fighting,Wafa98802539,1.0,0.0,0.0,0.0,netral
2022-12-30 06:35:25+00:00,garythelilsnail wishkookie kpop_herald blackpink theblacklabel dream dream,Maha49618133,0.0,0.0,0.0,0.0,netral
2022-12-30 14:05:31+00:00,crazy blackpink mistreated yg entire time theyve company like decide renew wont surprised,pristeens,29.0,1.0,1.0,-0.16666666666666666,negatif
2022-12-30 08:00:46+00:00,manifesting ygent downfall amp also blackpink going tbl like tbl much worse resigning ygent,intolalisa_m,3.0,1.0,0.0,-0.4,negatif
2022-12-30 11:22:56+00:00,literally ask update hard jisoo solo update asap ygent_official blackpink,psycholightslow,0.0,0.0,0.0,-0.2916666666666667,negatif
2022-12-30 07:51:35+00:00,streamed girl group 2022 spotify youtube 1 blackpink 79b 2 twice 41b 3 little mix 19b 4 itzyofficial 17b httpstcokfdkthcipc,chartdataITZY,817.0,2.0,223.0,-0.1875,negatif
2022-12-30 06:20:13+00:00,think blackpink leaving like news aint even confirmed yet calm,splendidpinks,0.0,1.0,0.0,0.35000000000000003,positif
2022-12-30 15:13:27+00:00,im excited ygngg yg better forget blackpink,hemi_spherical,0.0,0.0,0.0,0.4375,positif
2022-12-30 21:27:00+00:00,nonim0n talking quicky office blackpink seems professional job since every member ñn affair ceo httpstco0luyduiczs,BelievingInXL,2.0,0.0,0.0,0.1,positif
2022-12-30 09:59:57+00:00,cxlixcali blackpink ikon could never,myownwrld_,14.0,0.0,0.0,0.0,netral
2022-12-30 08:30:21+00:00,koreaboo blackpink live fate 2ne1 blackpink least 2ne1 talented hope new girl group dance sync stage close friend,richandglorysun,4.0,1.0,0.0,0.16818181818181818,positif
2022-12-30 17:44:40+00:00,kdlomll lsmtrends coz dont want bp fan end 2ne1s blackjack blackpink back let stop stigma mature fandom there need unnecessary hate fandom calling u toxic best way prove arent,KookieLilie1997,0.0,3.0,0.0,-0.020000000000000018,negatif
2022-12-30 09:32:28+00:00,blackpink ikon bigbang winner somi treasure yg entertainment black label new girl group httpstco2vphnthd9a,itqwirl,2.0,0.0,0.0,-0.015151515151515152,negatif
2022-12-30 09:16:43+00:00,imhrve blackpink pretty much tbl since debut yg name nothing else there gon na difference,jell_jelly_jell,1.0,0.0,0.0,0.225,positif
2022-12-30 12:48:15+00:00,congrats blackpink,jjunddaeng,0.0,0.0,0.0,0.0,netral
2022-12-30 22:53:04+00:00,fetishlipa kchartsmaster _iuofficial limyoungwoong bts_twt ive_twt blackpink g_i_dle aespa_official newjeans_ador taeyeonsmtown yg_globalvip obsessed arent,Ruparuby2,3.0,1.0,0.0,-0.5,negatif
2022-12-30 09:20:19+00:00,blackpink left yg baby monster,MagnificentLJH,0.0,0.0,0.0,0.0,netral
2022-12-30 07:37:13+00:00,winglessbee009 kpop_herald blackpink theblacklabel produce song never final say song come always company approves disapproves bp teddy said one fought whistle come since everybody yg disapproves,_flyme2mars,0.0,0.0,0.0,0.0,netral
2022-12-30 07:44:49+00:00,yg really surprised u today ikon member longer yg blackpink transferred tbl winner hiatus ygngg debut soon junghwan stunning look,rutowithme,4.0,0.0,2.0,0.3,positif
2022-12-30 09:15:27+00:00,blackpink jisoo solo,rodeoexile,0.0,0.0,0.0,0.0,netral
2022-12-30 14:54:36+00:00,lastly dont like one known publication kept telling baemon first girl group since blackpinks debut 2016 couldve phrased ygs third girl group since 2ne1 2009 blackpink 2016 sound like 2ne1 never existed,vincenzvangogh,3.0,0.0,0.0,0.1625,positif
2022-12-30 15:31:17+00:00,j00nsonly popbase notice never surpassing blackpink born pink,evrmro,0.0,1.0,0.0,-0.1,negatif
2022-12-30 14:58:52+00:00,wait blackpink leaving yg,lcvecherrymagic,2.0,4.0,0.0,0.0,netral
2022-12-30 19:17:57+00:00,yall think blackpink going release music 2023,aeitzypinks,1.0,2.0,0.0,0.0,netral
2022-12-30 09:21:49+00:00,blackpink bpm roll 5 httpstcowgfwadja5f ผาน youtube,kungkkung,0.0,0.0,0.0,0.0,netral
2022-12-30 09:06:21+00:00,yg fast turn rumor blackpink moving another label cant even give u single update jisoos solo,010395Jisoo,48.0,1.0,11.0,0.0642857142857143,positif
2022-12-30 23:21:39+00:00,quiuzlui kchartsmaster ive_twt blackpink g_i_dle aespa_official newjeans_ador rvsmtown jypetwice itzyofficial wm_ohmygirl le_sserafim tell name korea chart give 2 second,Andcale7,1.0,1.0,0.0,0.0,netral
2022-12-30 08:33:34+00:00,baebaemon_ yg denied blackpink going black label,rosierosiezz,0.0,1.0,0.0,-0.16666666666666666,negatif
2022-12-30 21:12:12+00:00,jennieemyluvv rozowykapec popbase queensso blackpink le sserafim true,woojinchul,0.0,0.0,0.0,0.35,positif
2022-12-30 09:33:09+00:00,im shocking tbh guy check korean twitter yg artist leaving ygent_official ygngg korean public likely want know blackpink future httpstcotujzoysy4w,TangSaiKing,0.0,0.0,0.0,-0.25,negatif
2022-12-30 08:01:46+00:00,help wdym blackpink moving blacklabel,taevoobts,1.0,0.0,0.0,0.0,netral
2022-12-30 11:26:14+00:00,dont really believe blackpink leaving blink definitely gon na boycott new gg,ihrtcha,1.0,1.0,0.0,0.11212121212121212,positif
2022-12-30 07:18:40+00:00,di talaga marunong magalaga ng artist yg 2ne1 blackpink yeah girl still dominate matter good luck new gg yg,Pewpewiee,0.0,0.0,0.0,0.41818181818181815,positif
2022-12-30 20:29:57+00:00,blackpink released teaser shut httpstcoouo9yy8n3a,bpnkthinker,8.0,1.0,0.0,0.0,netral
2022-12-30 08:08:47+00:00,cloutnewsmedia blackpink u bedt girl group learn,Alertsblink,5.0,0.0,0.0,0.0,netral
2022-12-30 20:52:19+00:00,henry82712745 blackpink weeknd bad bunny ez,javi09923505,0.0,0.0,0.0,-0.6999999999999998,negatif
2022-12-30 09:42:50+00:00,togejustvibin yg entertainment strongly denied report blackpink moving black label source httpstcoly7rzwt53m,Bpinks18Bpinks,0.0,0.0,0.0,0.1333333333333333,positif
2022-12-30 14:30:46+00:00,new 2023 still blackpink,Jenlisaaaa1627,1.0,0.0,0.0,0.13636363636363635,positif
2022-12-30 15:14:02+00:00,wts wtb want sale blackpink merchandise merch md pink venom hearth pin badge pouch cutter global official fanclub blink premium membership kit hearth pin badge 75k pouch 90k cutter 40k httpstcoc6ongctapv,jichu0kim,2.0,5.0,0.0,-0.05,negatif
2022-12-30 08:07:04+00:00,bbu_blackpink blackpink ugh hate yg,landizzies,1.0,0.0,1.0,-0.8,negatif
2022-12-30 20:06:58+00:00,popbase antifragile right answer provided new sound kpop unlike blackpink keep reusing sound,thebaberista,19.0,5.0,0.0,0.3055194805194805,positif
2022-12-30 07:55:50+00:00,honest really idea whether happy sad pink leaving yg teddy company black label know pink deserve best everything jennie lisa jisoo jenlisa chaelisa chaennie lisoo chaesoo jensoo blackpink blink httpstco5di0rx6lq0,Adrianaphilips,12.0,0.0,0.0,0.21666666666666667,positif
2022-12-30 13:58:08+00:00,fruitymiyeon blackpink literally run company money make idk yg think focusing good idea,bp0utsold,1.0,1.0,0.0,0.7,positif
2022-12-30 06:58:26+00:00,mtv blackpink ivourth queen blackpink,lalisamqnobal,1.0,0.0,0.0,0.0,netral
2022-12-30 10:17:40+00:00,blackpink_lilsa bts_thv_95v help,twin2511_,3.0,0.0,0.0,0.0,netral
2022-12-30 07:09:09+00:00,yg debuting new girl group cuz blackpink leaving,valentin3girl,1.0,0.0,0.0,0.13636363636363635,positif
2022-12-30 07:41:04+00:00,lovesicksaiki lmao im sorry never like blackpink,JENNIEDREAMIE,1.0,1.0,0.0,0.04999999999999999,positif
2022-12-30 06:39:21+00:00,everyday pray blackpink entertainment,neovnm,1.0,0.0,0.0,-0.2,negatif
2022-12-30 08:43:30+00:00,yge using blackpink caught attention lol blackpink entertainment,jenxmandu,2.0,0.0,0.0,0.8,positif
2022-12-30 08:36:37+00:00,blackpinkfrr blackpink veut blackpink entertainment,ebarglow,21.0,0.0,1.0,0.0,netral
2022-12-30 13:07:11+00:00,blackpink 2016 2022,othierro,3.0,1.0,0.0,0.0,netral
2022-12-30 10:21:46+00:00,blackpink moving yg black label httpstcolcdwxf0gdt,nichblink,3.0,0.0,0.0,-0.16666666666666666,negatif
2022-12-30 09:15:01+00:00,announced ikon leave yg followed blackpinkcome think 2 group leaving yg within day lol,f4irybiscuit,0.0,1.0,0.0,0.8,positif
2022-12-30 14:56:57+00:00,aliagsm blinkstats blackpink isnt embarrassing brag something dont solely achieved,FLiXMiXX,0.0,1.0,0.0,0.0,netral
2022-12-30 06:25:29+00:00,ygent_official ygent_official give u information didnt get jisoo solo jisoo blackpink disband give u information blackpink,bethxpurple,0.0,0.0,0.0,0.0,netral
2022-12-30 15:12:01+00:00,yesok36084430 blackpink gon na tell usually voter blink voting multiple account,D0r0r09,0.0,1.0,0.0,-0.125,negatif
2022-12-30 07:47:51+00:00,well least blackpink stayed group,jahuwu,0.0,0.0,0.0,-0.3,negatif
2022-12-30 10:07:14+00:00,lanaspfff _sectorpink popbase attention blackpink still successful group,doeface13,1.0,0.0,0.0,0.75,positif
2022-12-30 14:43:47+00:00,seoul_merchant seventeen ikon treasure exo aespa redvelvet aespa blackpink ive twice,8starsemenem,0.0,0.0,0.0,0.0,netral
2022-12-30 09:06:03+00:00,blackpink bpm roll 5 httpstcooxhyzyiybc ผาน youtube,Moomoo__15,0.0,0.0,0.0,0.0,netral
2022-12-30 07:52:24+00:00,neweesome ygent_official 1 2ne1 introduced badass concept kpop blackpink introduced girl crush concept kpop ygs 2 ggs 2 concept 1 dont think reason,gangberryharuto,0.0,0.0,0.0,0.0,netral
2022-12-30 11:49:36+00:00,taehyungsflow girl0vesick screen shoot tweet give everyone proof army obsessed blackpink httpstcowbcmwor2c9,roseannescbd,16.0,1.0,1.0,-0.5,negatif
2022-12-30 23:38:51+00:00,ready stan good blackpink,lalisa_md,1.0,0.0,0.0,0.44999999999999996,positif
2022-12-30 06:46:27+00:00,kpopheralds fault people think blackpink already leave yg lmao like even official there literally news naver kpop twitter stans run mad lols,toomeniiults,0.0,0.0,0.0,-0.012500000000000011,negatif
2022-12-30 13:49:28+00:00,thedivestudios astroblackpink dive studio,StayKait,1.0,0.0,0.0,0.0,netral
2022-12-30 14:08:16+00:00,love guy much blackpink,peachesrosie,1.0,0.0,0.0,0.35,positif
